country_id,gender_id,age_group_id,suicides_per_100k,mhd_prevalence_percent
GHA,MLE,8,356.2,
MLI,MLE,6,36.04,
CIV,BTSX,5,36.11,
SUR,FMLE,8,36.12,
BLR,BTSX,7,36.15,
BEL,MLE,4,36.17,
POL,MLE,8,36.47,
SVN,MLE,4,36.49,
LVA,MLE,2,36.57,
CMR,BTSX,5,36.66,
HTI,BTSX,8,36.66,
GMB,FMLE,7,36.68,
GIN,FMLE,7,36.7,
MYS,BTSX,8,36.71,
GEO,BTSX,8,36.75,
FSM,MLE,5,36.98,
SLB,BTSX,8,36.99,
GNQ,MLE,8,365.7,
KOR,BTSX,5,37.1,
FSM,MLE,4,37.13,
USA,MLE,7,37.13,
TJK,MLE,8,37.23,
LUX,MLE,7,37.25,
NPL,BTSX,8,37.38,
BEL,MLE,5,37.42,
CUB,MLE,5,37.43,
USA,MLE,2,37.45,
BFA,MLE,4,37.55,
ZAF,MLE,5,37.62,
BGD,MLE,8,37.65,
URY,MLE,3,37.8,
DJI,BTSX,6,37.83,
DEU,BTSX,8,37.88,
SOM,BTSX,5,37.97,
FSM,FMLE,8,37.99,
NAM,BTSX,7,38.01,
SVN,BTSX,7,38.03,
CPV,BTSX,5,38.08,
KOR,BTSX,6,38.18,
URY,MLE,4,38.24,
HRV,BTSX,7,38.28,
MOZ,BTSX,4,38.34,
AZE,MLE,8,38.35,
CHN,BTSX,7,38.43,
KAZ,BTSX,7,38.43,
LTU,BTSX,6,38.45,
BWA,BTSX,5,38.47,
MNE,BTSX,6,38.49,
ETH,BTSX,6,38.6,
CIV,MLE,4,38.66,
TCD,FMLE,7,38.77,
LKA,BTSX,7,38.87,
OMN,MLE,8,38.88,
KOR,MLE,3,38.88,
FSM,MLE,6,38.94,
URY,BTSX,8,38.94,
TGO,MLE,8,386.6,
SWZ,MLE,8,389.6,
BTN,BTSX,8,39.05,
EST,MLE,7,39.07,
IND,FMLE,8,39.15,
HTI,MLE,7,39.37,
HRV,MLE,5,39.68,
GIN,MLE,5,39.69,
VUT,MLE,7,39.7,
LSO,FMLE,6,39.71,
JPN,MLE,8,39.79,
KEN,MLE,5,39.84,
HUN,MLE,6,39.86,
SLE,BTSX,6,39.86,
NER,BTSX,6,39.88,
URY,BTSX,7,39.91,
SWZ,BTSX,2,39.92,
ERI,FMLE,7,39.95,
SEN,MLE,8,393.3,
UGA,MLE,8,393.7,
CMR,MLE,8,398.0,
AZE,BTSX,1,4.0,
LBR,MLE,1,4.0,
PRK,FMLE,1,4.01,
ITA,FMLE,4,4.01,
BIH,FMLE,3,4.02,
SDN,FMLE,1,4.02,
GBR,FMLE,2,4.02,
DZA,MLE,1,4.03,
CAF,FMLE,2,4.03,
IDN,MLE,1,4.03,
ISR,FMLE,8,4.03,
LAO,FMLE,5,4.03,
MYS,BTSX,1,4.03,
MMR,BTSX,2,4.03,
PNG,BTSX,2,4.03,
STP,FMLE,7,4.03,
CYP,BTSX,1,4.04,
EGY,BTSX,1,4.04,
GHA,FMLE,5,4.04,
MLI,BTSX,2,4.04,
GBR,FMLE,8,4.04,
IRQ,BTSX,1,4.05,
JOR,FMLE,7,4.05,
LBY,BTSX,1,4.05,
ARG,FMLE,2,4.06,
CHN,FMLE,3,4.06,
MMR,BTSX,5,4.06,
COG,FMLE,3,4.07,
SSD,FMLE,4,4.07,
BTN,MLE,1,4.08,
CPV,FMLE,3,4.08,
COM,BTSX,1,4.08,
DEU,FMLE,3,4.08,
EST,FMLE,4,4.09,
HND,BTSX,4,4.09,
PER,BTSX,2,4.1,
DZA,BTSX,2,4.11,
FRA,BTSX,1,4.11,
LBY,FMLE,4,4.11,
BOL,FMLE,3,4.12,
CUB,FMLE,3,4.14,
BHS,BTSX,4,4.16,
CHL,FMLE,2,4.16,
CYP,MLE,2,4.16,
MWI,BTSX,1,4.16,
NIC,FMLE,7,4.16,
PNG,FMLE,6,4.16,
ISR,FMLE,6,4.17,
JOR,MLE,3,4.17,
NZL,FMLE,7,4.17,
KWT,BTSX,3,4.18,
BHS,BTSX,5,4.19,
PNG,MLE,1,4.19,
MDV,MLE,1,4.2,
NLD,FMLE,1,4.2,
POL,FMLE,7,4.2,
SRB,MLE,1,4.2,
IRQ,FMLE,7,4.21,
COL,BTSX,5,4.22,
ETH,MLE,1,4.22,
MUS,FMLE,6,4.22,
PRT,MLE,1,4.22,
IRQ,FMLE,4,4.23,
CZE,FMLE,3,4.24,
GEO,FMLE,5,4.24,
BRA,FMLE,5,4.25,
OMN,MLE,4,4.25,
BGD,BTSX,3,4.26,
BEN,FMLE,3,4.26,
BTN,BTSX,2,4.26,
CHN,BTSX,1,4.26,
ETH,BTSX,2,4.26,
OMN,MLE,5,4.26,
EGY,BTSX,2,4.27,
EGY,BTSX,4,4.27,
ITA,MLE,1,4.27,
SLB,FMLE,7,4.27,
BGD,BTSX,1,4.28,
LTU,FMLE,1,4.29,
PAK,FMLE,5,4.3,
GAB,BTSX,1,4.31,
JOR,MLE,4,4.31,
MRT,FMLE,4,4.31,
TTO,FMLE,3,4.31,
TUR,BTSX,7,4.31,
COM,FMLE,3,4.32,
IRL,FMLE,6,4.32,
EGY,BTSX,3,4.33,
NGA,BTSX,3,4.33,
TON,BTSX,4,4.33,
GAB,FMLE,4,4.34,
VEN,MLE,3,4.34,
DZA,BTSX,7,4.35,
PHL,MLE,3,4.35,
ROU,FMLE,4,4.36,
BRA,FMLE,4,4.37,
SVN,FMLE,2,4.38,
VEN,MLE,1,4.38,
NIC,BTSX,3,4.39,
STP,BTSX,5,4.39,
FJI,FMLE,3,4.4,
SLE,MLE,1,4.4,
TUR,MLE,2,4.4,
BGD,BTSX,2,4.41,
BFA,FMLE,3,4.41,
IRN,FMLE,2,4.41,
LUX,FMLE,1,4.41,
PHL,MLE,4,4.41,
POL,FMLE,8,4.41,
BDI,BTSX,1,4.42,
LBN,BTSX,6,4.42,
POL,FMLE,4,4.44,
TZA,FMLE,4,4.44,
MNG,FMLE,7,4.45,
TUN,BTSX,3,4.45,
NER,MLE,1,4.46,
PAN,MLE,1,4.46,
DNK,FMLE,3,4.47,
UKR,FMLE,2,4.47,
ARM,BTSX,4,4.48,
LAO,FMLE,2,4.48,
YEM,FMLE,7,4.48,
BRA,FMLE,6,4.49,
BGR,FMLE,5,4.49,
LBN,MLE,4,4.49,
LBR,BTSX,2,4.49,
NGA,FMLE,4,4.49,
MKD,FMLE,4,4.49,
CHL,FMLE,3,4.5,
NER,BTSX,2,4.5,
TLS,BTSX,3,4.5,
EST,FMLE,3,4.51,
STP,MLE,4,4.52,
CMR,FMLE,2,4.53,
ECU,FMLE,2,4.53,
MNG,FMLE,5,4.54,
SLB,FMLE,6,4.54,
GNQ,BTSX,1,4.55,
HND,BTSX,5,4.55,
IDN,MLE,3,4.55,
JAM,MLE,2,4.55,
JOR,MLE,5,4.55,
LBN,MLE,3,4.55,
UGA,BTSX,2,4.56,
ALB,MLE,1,4.57,
CHL,FMLE,4,4.57,
GRC,BTSX,3,4.57,
OMN,BTSX,3,4.57,
BWA,FMLE,2,4.58,
PHL,MLE,2,4.58,
VEN,MLE,2,4.58,
CIV,BTSX,1,4.59,
SWZ,FMLE,1,4.6,
MNG,FMLE,6,4.6,
VEN,MLE,5,4.6,
YEM,FMLE,5,4.6,
BTN,FMLE,4,4.61,
SLV,BTSX,5,4.61,
UZB,FMLE,3,4.61,
COL,BTSX,2,4.62,
SYC,FMLE,8,4.62,
MRT,MLE,2,4.63,
GMB,BTSX,2,4.64,
PER,BTSX,7,4.64,
SLB,FMLE,8,4.64,
CAN,FMLE,6,4.65,
NIC,BTSX,2,4.65,
QAT,BTSX,6,4.65,
SVK,FMLE,6,4.65,
VNM,FMLE,4,4.65,
YEM,FMLE,6,4.65,
ZMB,BTSX,1,4.65,
DJI,MLE,1,4.66,
ROU,BTSX,1,4.66,
ALB,BTSX,1,4.67,
COM,MLE,1,4.69,
MDV,MLE,2,4.69,
GRC,MLE,2,4.7,
GIN,BTSX,1,4.7,
PNG,BTSX,4,4.7,
AFG,BTSX,1,4.71,
ALB,BTSX,5,4.71,
TJK,FMLE,1,4.71,
MYS,FMLE,5,4.72,
KGZ,FMLE,3,4.73,
SRB,FMLE,3,4.73,
TUN,BTSX,6,4.73,
MUS,BTSX,5,4.74,
ESP,FMLE,8,4.74,
SYR,MLE,4,4.74,
CZE,FMLE,8,4.75,
ROU,FMLE,5,4.75,
TUN,MLE,1,4.75,
DZA,MLE,3,4.76,
CUB,BTSX,1,4.76,
MDG,BTSX,2,4.76,
SLB,FMLE,5,4.76,
BHS,BTSX,6,4.78,
LBN,MLE,1,4.78,
SVK,FMLE,7,4.78,
ALB,FMLE,1,4.79,
BOL,FMLE,2,4.8,
IDN,MLE,2,4.8,
KWT,BTSX,7,4.8,
PAK,FMLE,6,4.8,
PAN,BTSX,6,4.8,
SSD,BTSX,3,4.8,
TJK,FMLE,2,4.8,
TUN,MLE,4,4.8,
ISR,MLE,1,4.81,
KEN,MLE,1,4.81,
NPL,FMLE,4,4.81,
PHL,BTSX,6,4.81,
ROU,FMLE,6,4.81,
SYR,MLE,3,4.81,
POL,FMLE,5,4.82,
TZA,BTSX,2,4.82,
IRL,FMLE,3,4.83,
SDN,FMLE,3,4.83,
USA,FMLE,8,4.83,
ZMB,FMLE,3,4.83,
LCA,BTSX,1,4.84,
SYR,MLE,2,4.84,
ARM,BTSX,5,4.85,
CYP,MLE,6,4.85,
IDN,MLE,4,4.85,
ITA,FMLE,6,4.86,
KWT,MLE,2,4.87,
ESP,BTSX,2,4.87,
CMR,BTSX,1,4.88,
CYP,BTSX,3,4.88,
ALB,BTSX,3,4.89,
AZE,BTSX,2,4.89,
GNB,BTSX,1,4.89,
LBN,FMLE,8,4.9,
BTN,BTSX,3,4.91,
EGY,MLE,1,4.91,
IRN,BTSX,6,4.91,
BGD,BTSX,5,4.92,
CRI,BTSX,7,4.92,
MDG,MLE,1,4.92,
BGR,FMLE,4,4.93,
MDA,FMLE,4,4.93,
CRI,BTSX,6,4.94,
GBR,BTSX,1,4.94,
BHS,BTSX,3,4.95,
LUX,FMLE,8,4.95,
MLT,FMLE,3,4.95,
TON,BTSX,3,4.95,
PHL,MLE,5,4.96,
GEO,FMLE,6,4.97,
TLS,BTSX,2,4.98,
SYR,MLE,5,4.99,
MLI,BTSX,7,40.03,
LCA,MLE,7,40.03,
HRV,MLE,6,40.14,
GMB,BTSX,6,40.15,
WSM,BTSX,8,40.15,
CHL,MLE,8,40.26,
LSO,FMLE,5,40.34,
SOM,MLE,4,40.35,
TGO,MLE,4,40.46,
BWA,BTSX,6,40.49,
FSM,MLE,7,40.56,
RUS,BTSX,3,40.67,
GHA,BTSX,6,40.74,
SUR,MLE,3,40.74,
FSM,BTSX,3,40.78,
LKA,MLE,5,40.83,
ZMB,MLE,8,403.0,
COG,MLE,8,405.1,
MNG,MLE,4,41.1,
CPV,BTSX,6,41.2,
COM,BTSX,7,41.32,
PRK,MLE,7,41.36,
MNE,MLE,4,41.38,
ROU,MLE,8,41.54,
CZE,MLE,7,41.56,
SEN,MLE,5,41.67,
NGA,MLE,6,41.78,
GIN,BTSX,6,41.86,
LBR,BTSX,7,41.86,
SSD,MLE,6,41.94,
GAB,MLE,8,416.0,
MWI,MLE,8,419.8,
GEO,MLE,7,42.03,
KAZ,MLE,5,42.24,
UKR,MLE,2,42.3,
BDI,BTSX,6,42.37,
URY,MLE,2,42.44,
CMR,MLE,4,42.5,
ERI,BTSX,5,42.5,
UGA,BTSX,6,42.54,
CUB,BTSX,7,42.57,
BLZ,MLE,8,42.59,
BEN,BTSX,6,42.61,
MKD,MLE,7,42.83,
PAK,MLE,8,42.89,
LVA,MLE,6,42.95,
MWI,BTSX,6,42.95,
BEL,MLE,7,42.98,
MDA,MLE,8,42.98,
LVA,MLE,3,43.01,
KIR,MLE,5,43.07,
BWA,FMLE,8,43.15,
COG,MLE,5,43.18,
BWA,BTSX,4,43.33,
LKA,BTSX,8,43.44,
SVN,MLE,5,43.45,
BLR,MLE,3,43.47,
SWE,MLE,8,43.55,
KIR,MLE,6,43.62,
MOZ,MLE,3,43.63,
BHR,MLE,8,43.69,
CPV,FMLE,8,43.71,
GNQ,MLE,5,43.72,
TCD,MLE,5,43.78,
BEN,MLE,5,43.8,
CUB,MLE,6,43.94,
LAO,MLE,8,44.02,
DEU,MLE,7,44.05,
KIR,BTSX,3,44.11,
LTU,MLE,2,44.19,
BGR,MLE,7,44.21,
COG,BTSX,6,44.33,
SLB,MLE,1,44.4,
BDI,MLE,5,44.65,
SVK,MLE,7,44.69,
KIR,MLE,4,44.8,
USA,MLE,8,44.99,
BFA,MLE,8,444.7,
ERI,MLE,4,45.12,
MDV,MLE,8,45.12,
ZMB,BTSX,6,45.14,
SEN,BTSX,6,45.19,
ARG,MLE,8,45.21,
EST,MLE,5,45.22,
MDA,MLE,4,45.25,
FSM,BTSX,1,45.32,
GHA,MLE,5,45.33,
FRA,MLE,7,45.38,
GNB,BTSX,6,45.58,
MNE,FMLE,8,45.78,
SUR,MLE,4,45.81,
UGA,MLE,5,45.84,
RUS,MLE,2,45.86,
PRK,FMLE,8,45.94,
ZWE,MLE,8,450.8,
URY,MLE,5,46.07,
BIH,MLE,7,46.1,
SUR,BTSX,2,46.16,
SWZ,FMLE,8,46.25,
MYS,MLE,8,46.34,
ZMB,MLE,4,46.77,
SSD,BTSX,7,46.81,
IRQ,MLE,8,46.85,
VUT,MLE,1,46.96,
GNQ,BTSX,6,47.07,
HUN,MLE,5,47.22,
SUR,BTSX,6,47.26,
ZAF,BTSX,2,47.27,
AGO,BTSX,6,47.41,
RWA,FMLE,8,47.58,
HUN,BTSX,8,47.76,
KAZ,MLE,6,47.77,
MWI,MLE,5,47.8,
ZAF,BTSX,3,47.86,
VUT,MLE,3,47.94,
EST,MLE,6,47.95,
CHN,MLE,7,47.98,
GUY,BTSX,5,47.99,
KAZ,MLE,4,48.02,
KOR,FMLE,8,48.04,
GUY,BTSX,7,48.1,
CPV,MLE,4,48.12,
COD,BTSX,6,48.19,
PRT,MLE,7,48.23,
UKR,MLE,5,48.23,
LSO,FMLE,2,48.32,
ZWE,BTSX,4,48.36,
MDG,BTSX,7,48.38,
GNB,MLE,5,48.65,
LSO,MLE,1,48.8,
KIR,MLE,7,49.09,
BWA,BTSX,7,49.31,
MDG,MLE,6,49.41,
MOZ,BTSX,5,49.43,
LUX,MLE,8,49.58,
NGA,BTSX,7,49.62,
TJK,BTSX,1,5.0,
TUN,BTSX,2,5.0,
DOM,FMLE,7,5.01,
PRY,FMLE,6,5.01,
BLR,FMLE,2,5.03,
PAN,MLE,3,5.03,
SOM,FMLE,3,5.03,
BFA,BTSX,1,5.04,
TUR,MLE,5,5.05,
IRN,BTSX,5,5.06,
LBY,FMLE,3,5.06,
CYP,BTSX,7,5.08,
TON,FMLE,5,5.08,
MDV,MLE,5,5.09,
NIC,BTSX,4,5.09,
ERI,BTSX,1,5.1,
BGD,FMLE,8,5.11,
HND,FMLE,8,5.11,
MUS,FMLE,1,5.11,
RWA,MLE,1,5.11,
BHR,FMLE,2,5.12,
BGR,MLE,1,5.12,
LBY,MLE,1,5.12,
TZA,MLE,1,5.13,
LAO,FMLE,1,5.14,
MEX,BTSX,5,5.14,
CAN,FMLE,8,5.15,
GIN,FMLE,2,5.15,
JAM,BTSX,7,5.15,
QAT,MLE,6,5.15,
BHS,MLE,1,5.16,
MLT,MLE,1,5.16,
MAR,FMLE,7,5.16,
BRN,BTSX,3,5.17,
GRD,BTSX,6,5.17,
RWA,BTSX,2,5.17,
SLE,FMLE,2,5.17,
SYR,MLE,6,5.17,
BOL,FMLE,4,5.18,
PER,MLE,4,5.19,
BRA,FMLE,7,5.2,
BIH,FMLE,4,5.21,
LAO,FMLE,6,5.22,
LBN,BTSX,7,5.22,
DZA,MLE,2,5.23,
GHA,BTSX,2,5.24,
SSD,MLE,2,5.24,
ALB,MLE,6,5.25,
AZE,BTSX,4,5.25,
BGD,BTSX,4,5.25,
DNK,MLE,1,5.25,
LUX,BTSX,1,5.25,
OMN,BTSX,6,5.27,
TUR,MLE,3,5.27,
KWT,MLE,5,5.28,
KGZ,FMLE,6,5.28,
IRN,BTSX,4,5.29,
IRL,FMLE,5,5.29,
ESP,FMLE,4,5.29,
TJK,MLE,1,5.29,
IRL,BTSX,7,5.3,
PRY,FMLE,1,5.3,
QAT,BTSX,4,5.3,
LKA,FMLE,4,5.3,
SDN,BTSX,1,5.3,
TGO,BTSX,1,5.31,
BHR,BTSX,6,5.32,
LBN,MLE,5,5.32,
NGA,MLE,2,5.33,
LBY,BTSX,5,5.34,
LKA,FMLE,5,5.34,
TLS,BTSX,4,5.34,
SOM,BTSX,1,5.35,
TLS,BTSX,1,5.35,
BLZ,BTSX,1,5.36,
IDN,BTSX,6,5.36,
MRT,MLE,3,5.36,
GBR,FMLE,3,5.36,
VNM,BTSX,1,5.36,
GMB,MLE,1,5.37,
SDN,FMLE,2,5.37,
ARM,FMLE,8,5.38,
KEN,BTSX,2,5.38,
TTO,FMLE,2,5.39,
TUR,MLE,4,5.39,
IRQ,BTSX,2,5.4,
BHR,BTSX,5,5.41,
AZE,BTSX,3,5.42,
COD,BTSX,2,5.42,
COG,MLE,1,5.43,
MAR,FMLE,1,5.43,
BEN,BTSX,1,5.45,
BIH,FMLE,5,5.45,
MUS,BTSX,7,5.45,
THA,FMLE,6,5.45,
IRN,FMLE,1,5.46,
MMR,BTSX,6,5.46,
MLT,BTSX,7,5.47,
PHL,FMLE,7,5.47,
SGP,FMLE,4,5.49,
UZB,FMLE,2,5.49,
GBR,FMLE,5,5.5,
MAR,FMLE,5,5.51,
PAN,MLE,2,5.51,
IRQ,MLE,1,5.52,
TON,BTSX,2,5.52,
TKM,FMLE,1,5.53,
LBN,MLE,2,5.54,
KHM,BTSX,1,5.55,
EGY,BTSX,5,5.55,
KWT,MLE,6,5.55,
LBY,BTSX,6,5.55,
TON,FMLE,6,5.55,
UGA,MLE,1,5.55,
MAR,FMLE,6,5.56,
PRK,FMLE,2,5.57,
BHS,BTSX,2,5.58,
BGD,MLE,1,5.58,
CHN,MLE,1,5.58,
COD,MLE,1,5.58,
CYP,BTSX,5,5.59,
SAU,BTSX,7,5.59,
TGO,FMLE,3,5.59,
TCD,BTSX,2,5.6,
CZE,FMLE,7,5.6,
BOL,FMLE,5,5.61,
EGY,BTSX,7,5.61,
JOR,BTSX,7,5.61,
GNQ,MLE,1,5.62,
TUR,MLE,6,5.62,
CHN,FMLE,4,5.63,
FRA,FMLE,3,5.63,
LBY,BTSX,7,5.63,
MMR,MLE,1,5.63,
MMR,MLE,4,5.63,
PER,MLE,5,5.63,
DOM,MLE,1,5.64,
LBY,FMLE,8,5.65,
MWI,BTSX,2,5.65,
NPL,FMLE,6,5.65,
PAN,BTSX,5,5.65,
MLT,MLE,6,5.66,
TTO,FMLE,8,5.66,
JAM,MLE,3,5.67,
MEX,BTSX,6,5.67,
SVK,BTSX,1,5.67,
ARE,BTSX,1,5.67,
COL,BTSX,1,5.68,
EGY,MLE,2,5.69,
UZB,FMLE,7,5.69,
AZE,BTSX,5,5.7,
EGY,BTSX,6,5.7,
SDN,BTSX,5,5.7,
AUS,FMLE,1,5.71,
KHM,FMLE,5,5.71,
SEN,BTSX,2,5.72,
SDN,BTSX,4,5.72,
MLI,MLE,2,5.73,
SYR,MLE,7,5.73,
TUN,MLE,5,5.73,
GHA,MLE,1,5.74,
JOR,MLE,6,5.74,
CHN,BTSX,2,5.75,
IRL,FMLE,2,5.75,
LAO,FMLE,7,5.75,
PER,MLE,3,5.75,
KWT,MLE,4,5.76,
SEN,MLE,1,5.76,
USA,FMLE,7,5.78,
IDN,MLE,5,5.79,
TUN,FMLE,8,5.79,
ITA,BTSX,3,5.8,
KWT,MLE,3,5.81,
MRT,BTSX,4,5.81,
AGO,BTSX,2,5.82,
CPV,BTSX,1,5.82,
GNB,FMLE,3,5.82,
TCD,MLE,1,5.83,
JAM,MLE,5,5.83,
JAM,MLE,6,5.83,
STP,BTSX,6,5.83,
AFG,FMLE,2,5.84,
BOL,BTSX,2,5.84,
LBR,FMLE,4,5.84,
SGP,FMLE,7,5.84,
EGY,MLE,3,5.85,
IRQ,BTSX,3,5.85,
LBR,BTSX,3,5.86,
ESP,FMLE,5,5.87,
PAK,FMLE,4,5.88,
PNG,BTSX,5,5.88,
DZA,MLE,7,5.89,
ARE,FMLE,3,5.89,
ETH,FMLE,4,5.9,
TON,MLE,4,5.9,
BRB,FMLE,7,5.92,
TON,BTSX,1,5.92,
AUS,FMLE,6,5.93,
IRN,FMLE,8,5.93,
PAK,FMLE,7,5.93,
ISR,FMLE,7,5.94,
LVA,FMLE,3,5.94,
CAN,FMLE,3,5.95,
KGZ,FMLE,1,5.95,
NAM,FMLE,3,5.95,
PNG,BTSX,3,5.95,
JAM,MLE,4,5.96,
SAU,BTSX,6,5.96,
CIV,FMLE,4,5.97,
CMR,FMLE,3,5.98,
BDI,BTSX,2,5.99,
DEU,BTSX,1,5.99,
TLS,FMLE,6,5.99,
TUN,MLE,3,5.99,
MRT,MLE,7,50.12,
CHN,FMLE,8,50.18,
TZA,BTSX,7,50.18,
FJI,BTSX,8,50.29,
KIR,BTSX,8,50.3,
SOM,BTSX,6,50.3,
MLI,MLE,7,50.36,
SLB,MLE,3,50.43,
RWA,MLE,6,50.46,
SUR,BTSX,5,50.54,
VUT,FMLE,8,50.6,
SLE,BTSX,7,50.64,
BWA,MLE,3,50.67,
TGO,BTSX,6,50.79,
CAF,MLE,8,507.0,
TCD,BTSX,6,51.02,
KOR,MLE,4,51.03,
TZA,MLE,6,51.06,
LVA,MLE,5,51.2,
NAM,MLE,5,51.22,
MDG,FMLE,8,51.23,
LBR,MLE,7,51.3,
CHE,MLE,7,51.33,
UKR,MLE,6,51.44,
ZWE,BTSX,5,51.49,
CAF,BTSX,4,51.55,
COD,MLE,5,51.65,
SWZ,BTSX,6,51.68,
LSO,FMLE,7,51.74,
RWA,BTSX,7,51.86,
NER,BTSX,7,51.89,
GAB,BTSX,6,51.9,
NER,MLE,6,51.93,
GUY,BTSX,6,51.99,
CIV,MLE,8,518.2,
MDA,MLE,5,52.06,
GUY,BTSX,1,52.21,
SLE,MLE,6,52.25,
SWZ,BTSX,7,52.31,
KIR,BTSX,1,52.39,
MNE,BTSX,7,52.4,
AGO,MLE,5,52.44,
LTU,MLE,3,52.52,
URY,MLE,6,52.63,
KGZ,MLE,8,52.76,
SSD,FMLE,8,52.96,
SVN,MLE,6,53.11,
TGO,MLE,5,53.3,
RUS,MLE,5,53.36,
ZWE,FMLE,7,53.36,
DJI,MLE,6,53.43,
LVA,MLE,4,53.52,
KAZ,MLE,3,53.54,
GIN,BTSX,7,53.58,
MNG,MLE,3,53.58,
KIR,BTSX,2,53.62,
GMB,MLE,6,53.68,
GUY,BTSX,4,53.68,
NAM,MLE,6,53.72,
COD,FMLE,8,53.83,
NAM,MLE,4,53.85,
GAB,MLE,5,53.98,
MNE,MLE,5,54.06,
FSM,BTSX,2,54.11,
BFA,BTSX,6,54.17,
ZAF,BTSX,8,54.18,
LTU,MLE,4,54.29,
BIH,BTSX,8,54.59,
CUB,BTSX,8,54.87,
UKR,MLE,3,55.23,
BLR,MLE,4,55.24,
GAB,FMLE,8,55.26,
UKR,MLE,4,55.27,
CMR,MLE,5,55.4,
GNB,BTSX,7,55.51,
RUS,MLE,6,55.52,
CPV,BTSX,7,55.53,
SOM,MLE,5,55.64,
CMR,BTSX,6,55.71,
ETH,MLE,6,55.93,
ERI,BTSX,6,56.32,
LCA,MLE,8,56.43,
BEN,BTSX,7,56.53,
GMB,BTSX,7,56.53,
DJI,BTSX,7,56.59,
BTN,MLE,8,56.61,
DNK,MLE,8,56.7,
SYC,MLE,8,56.72,
COM,MLE,7,56.9,
UGA,FMLE,8,56.96,
IND,BTSX,8,57.15,
CIV,MLE,5,57.28,
GHA,BTSX,7,57.37,
ZMB,BTSX,7,57.41,
CZE,MLE,8,57.74,
BLR,MLE,5,57.92,
BFA,MLE,5,57.96,
LVA,MLE,7,57.96,
MNG,MLE,2,58.13,
UKR,BTSX,8,58.28,
ZAF,MLE,4,58.36,
KOR,MLE,5,58.41,
BRN,BTSX,8,58.52,
RUS,BTSX,8,58.6,
MKD,BTSX,8,58.64,
KEN,BTSX,7,58.84,
SLB,MLE,2,58.84,
GUY,BTSX,2,58.91,
BDI,BTSX,7,59.01,
VUT,MLE,2,59.01,
SRB,MLE,7,59.15,
CIV,BTSX,6,59.5,
BLR,BTSX,8,59.58,
FRA,MLE,8,59.58,
TLS,MLE,8,59.79,
MRT,FMLE,8,59.89,
OMN,MLE,3,6.0,
QAT,FMLE,7,6.01,
LKA,FMLE,3,6.01,
ETH,BTSX,3,6.02,
JAM,BTSX,8,6.02,
NLD,FMLE,2,6.02,
PNG,MLE,2,6.02,
COG,BTSX,2,6.03,
PRK,BTSX,1,6.03,
LUX,MLE,1,6.04,
BHS,BTSX,7,6.05,
BGR,FMLE,6,6.06,
CZE,FMLE,6,6.06,
DOM,BTSX,3,6.07,
SYR,BTSX,8,6.07,
IRL,BTSX,8,6.08,
AFG,MLE,1,6.09,
ITA,FMLE,8,6.09,
MLI,BTSX,3,6.09,
PAN,MLE,4,6.09,
PRY,BTSX,3,6.09,
ESP,FMLE,6,6.09,
DZA,FMLE,8,6.1,
KHM,BTSX,2,6.11,
NIC,FMLE,8,6.11,
ITA,MLE,2,6.12,
ARE,BTSX,6,6.12,
COD,FMLE,4,6.13,
PNG,BTSX,7,6.13,
AGO,MLE,1,6.14,
KWT,FMLE,8,6.14,
MNE,FMLE,1,6.14,
BTN,FMLE,5,6.15,
BTN,MLE,2,6.15,
LVA,FMLE,4,6.15,
MDV,FMLE,8,6.15,
TZA,BTSX,3,6.15,
USA,FMLE,1,6.15,
ALB,BTSX,4,6.16,
ARG,FMLE,1,6.16,
NOR,FMLE,1,6.16,
SAU,MLE,1,6.16,
CYP,BTSX,4,6.17,
HUN,FMLE,3,6.17,
WSM,FMLE,4,6.18,
COL,MLE,3,6.19,
FRA,MLE,1,6.19,
MAR,FMLE,2,6.19,
COM,BTSX,2,6.2,
UGA,BTSX,3,6.21,
ZWE,FMLE,1,6.22,
KAZ,FMLE,5,6.23,
STP,MLE,5,6.23,
KHM,BTSX,3,6.24,
DOM,BTSX,2,6.24,
NZL,FMLE,5,6.25,
MEX,BTSX,4,6.27,
PER,BTSX,8,6.27,
BRA,FMLE,8,6.28,
GMB,BTSX,3,6.28,
MYS,BTSX,3,6.28,
VCT,MLE,7,6.29,
CHN,BTSX,3,6.3,
NZL,FMLE,2,6.3,
PER,MLE,6,6.3,
ROU,BTSX,2,6.3,
DOM,FMLE,8,6.31,
MOZ,FMLE,1,6.31,
SDN,BTSX,6,6.31,
VEN,BTSX,7,6.31,
SLV,BTSX,4,6.32,
GIN,MLE,1,6.32,
SEN,FMLE,4,6.32,
ITA,FMLE,7,6.34,
PRT,BTSX,2,6.34,
MYS,BTSX,2,6.35,
BGD,BTSX,6,6.36,
EGY,MLE,4,6.36,
YEM,FMLE,4,6.36,
AUS,FMLE,2,6.37,
NLD,BTSX,1,6.37,
SLE,BTSX,2,6.37,
AZE,MLE,1,6.38,
HRV,BTSX,1,6.38,
TJK,BTSX,2,6.38,
TON,BTSX,5,6.38,
BEL,FMLE,2,6.39,
QAT,MLE,4,6.39,
ISR,BTSX,2,6.4,
ARM,MLE,3,6.41,
BGR,BTSX,2,6.42,
BDI,MLE,1,6.42,
MMR,BTSX,7,6.42,
PER,MLE,2,6.42,
EGY,FMLE,8,6.43,
HND,MLE,4,6.43,
SRB,BTSX,2,6.43,
IDN,FMLE,7,6.44,
